date,zone,site,plot,pit,spp,sex,sv_length,total_length,weight,tail
11/11/05,M,RABB,A,7,UTST,F,43,119,3,W
11/11/05,M,RABB,A,7,UTST,F,40,101,2,W
11/11/05,M,RABB,A,3,UTST,J,.,.,.,.
11/11/05,M,RABB,A,3,UTST,F,37,106,2,W
11/11/05,M,RABB,A,3,UTST,F,46,129,3,W
11/11/05,M,WELL,A,10,UTST,.,.,.,.,.
11/11/05,M,WELL,A,3,UTST,F,40,110,3,W
11/11/05,M,WELL,A,1,UTST,M,47,128,4,W
11/11/05,M,WELL,A,1,UTST,F,37,102,2,W
11/11/05,M,WELL,A,1,UTST,F,45,103,3,B
11/11/05,G,IBPE,C,14,UTST,M,50,99,6,B
11/11/05,G,IBPE,C,1,UTST,F,41,111,3,W
11/11/05,G,IBPE,C,4,UTST,J,32,88,1,W
11/11/05,G,BASN,A,9,UTST,F,52,141,5,W
11/11/05,G,BASN,A,9,UTST,F,41,115,3,W
11/11/05,C,SAND,A,4,UTST,F,42,112,3,W
11/11/05,C,SAND,A,5,UTST,F,.,.,.,.
11/11/05,C,SAND,A,5,UTST,F,45,62,3,B
11/11/05,C,SAND,A,6,UTST,F,43,127,4,W
11/11/05,G,SUMM,A,0,NONE,.,.,.,.,.
11/11/05,C,CALI,A,1,UTST,F,49,105,4,B
11/11/05,C,GRAV,A,13,UTST,.,.,.,.,.
11/11/05,C,GRAV,A,13,UTST,F,42,122,3,W
11/11/05,C,GRAV,A,7,UTST,M,48,82,5,B
11/11/05,C,GRAV,A,16,UTST,F,44,126,3,W
11/18/05,T,WEST,A,0,NONE,.,.,.,.,.
11/18/05,T,EAST,A,9,UTST,F,45,129,5,W
11/18/05,T,EAST,A,15,UTST,M,41,113,3,W
11/18/05,T,EAST,A,4,UTST,M,46,64,5,B
11/18/05,T,EAST,A,1,UTST,M,52,143,7,W
11/18/05,M,NORT,A,6,UTST,F,42,118,3,B
11/18/05,M,RABB,A,10,UTST,F,33,11,3,W
11/18/05,M,WELL,A,2,UTST,F,41,120,3,W
11/18/05,M,WELL,A,9,UTST,F,38,109,3,W
11/18/05,M,WELL,A,15,UTST,M,48,100,5,B
11/18/05,M,WELL,A,13,UTST,J,30,80,1,W
11/18/05,G,IBPE,C,14,UTST,F,44,106,4,B
11/18/05,G,IBPE,C,16,UTST,F,43,118,3,W
11/18/05,G,IBPE,C,4,UTST,M,35,96,1,W
11/18/05,G,IBPE,C,5,UTST,F,34,74,2,B
11/18/05,G,BASN,A,14,UTST,M,45,134,4,W
11/18/05,G,BASN,A,5,UTST,M,49,134,5,W
11/18/05,C,SAND,A,5,UTST,F,45,120,4,W
3/10/06,T,WEST,A,0,NONE,.,.,.,.,.
3/10/06,T,EAST,B,4,UTST,F,40,118,2,W
3/10/06,M,NORT,C,8,UTST,F,45,100,3,B
3/10/06,M,NORT,C,16,UTST,M,48,142,4,W
3/10/06,M,RABB,A,13,UTST,M,51,142,4,W
3/10/06,M,RABB,A,13,UTST,M,46,121,4,W
3/10/06,M,WELL,B,14,UTST,F,41,111,2,W
3/10/06,M,WELL,B,15,UTST,.,.,.,.,.
3/10/06,M,WELL,B,16,UTST,F,42,113,2,W
3/10/06,M,WELL,B,8,UTST,M,50,147,3,W
3/10/06,M,WELL,B,4,UTST,M,48,120,2,B
3/10/06,G,IBPE,C,15,UTST,F,40,60,2,B
3/10/06,G,IBPE,C,7,UTST,F,32,84,1,B
3/10/06,C,SAND,B,14,UTST,F,44,119,2,W
3/10/06,G,SUMM,A,16,UTST,M,51,102,4,B
3/10/06,G,SUMM,A,10,CNIN,F,.,.,.,.
3/10/06,G,SUMM,A,2,CNUN,F,36,119,1,W
3/10/06,C,CALI,A,13,UTST,F,47,123,3,W
3/10/06,C,GRAV,D,16,UTST,F,45,57,2,B
3/10/06,C,GRAV,D,10,UTST,F,38,65,2,B
3/10/06,C,GRAV,D,14,UTST,F,47,124,2,W
3/17/06,T,WEST,A,0,NONE,.,.,.,.,.
3/17/06,T,EAST,B,2,UTST,M,55,101,3,B
3/17/06,T,EAST,B,5,CNIN,F,34,101,3,W
3/17/06,M,NORT,C,0,NONE,.,.,.,.,.
3/17/06,M,RABB,A,4,UTST,F,38,107,3,W
3/17/06,M,RABB,A,2,UTST,F,45,121,3,W
3/17/06,M,RABB,A,2,UTST,F,43,119,3,W
3/17/06,M,RABB,A,12,UTST,F,46,120,4,W
3/17/06,M,WELL,B,0,NONE,.,.,.,.,.
3/17/06,G,IBPE,C,0,NONE,.,.,.,.,.
3/17/06,G,BASN,B,0,NONE,.,.,.,.,.
3/17/06,C,CALI,A,0,HOMA,J,33,57,2,B
3/17/06,G,SUMM,A,0,NONE,.,.,.,.,.
3/17/06,C,SAND,B,0,NONE,.,.,.,.,.
3/17/06,C,GRAV,D,0,NONE,.,.,.,.,.
6/13/06,T,WEST,A,10,CNTE,F,88,194,21,B
6/13/06,T,EAST,B,16,CNTE,F,85,311,20,W
6/13/06,M,NORT,C,5,EUOB,M,63,168,5,W
6/13/06,M,NORT,C,8,UTST,.,.,.,.,B
6/13/06,M,RABB,A,7,UTST,F,46,121,2,W
6/13/06,M,RABB,A,8,EUOB,F,61,163,6,W
6/13/06,M,WELL,B,5,UTST,.,.,.,.,.
6/13/06,M,WELL,B,8,UTST,F,45,123,3,W
6/13/06,M,WELL,B,15,UTST,F,47,88,3,B
6/13/06,G,IBPE,C,6,UTST,F,43,118,.,W
6/13/06,G,BASN,B,0,NONE,.,.,.,.,.
6/13/06,C,SAND,B,0,NONE,.,.,.,.,.
6/13/06,G,SUMM,A,0,NONE,.,.,.,.,.
6/13/06,C,CALI,A,14,CRCO,M,44,98,2,W
6/13/06,C,GRAV,D,0,NONE,.,.,.,.,.
6/16/06,T,WEST,A,0,NONE,.,.,.,.,.
6/16/06,T,EAST,B,1,UTST,.,.,.,.,B
6/16/06,M,NORT,C,12,UTST,M,53,133,5,B
6/16/06,M,RABB,A,4,PHCO,F,52,77,8,W
6/16/06,M,WELL,B,0,NONE,.,.,.,.,.
6/16/06,G,BASN,B,3,CNUN,F,56,68,3,B
6/16/06,G,BASN,B,11,UTST,.,.,.,.,B
6/16/06,G,SUMM,A,13,CNUN,F,53,176,3,W
6/20/06,T,WEST,A,3,PHCO,F,68,100,15,W
6/20/06,T,WEST,A,2,CNIN,F,58,137,4,B
6/20/06,T,WEST,A,9,PHCO,F,56,77,8,W
6/20/06,T,EAST,B,0,NONE,.,.,.,.,.
6/20/06,M,NORT,C,0,NONE,.,.,.,.,.
6/20/06,M,RABB,A,0,NONE,.,.,.,.,.
6/20/06,G,IBPE,C,14,CNUN,F,54,195,4,W
6/20/06,G,BASN,B,3,CNTI,F,81,296,17,W
6/20/06,G,BASN,B,5,CNTI,J,67,231,7,W
6/20/06,C,SAND,B,0,NONE,.,.,.,.,.
6/20/06,G,SUMM,A,0,NONE,.,.,.,.,.
6/20/06,C,CALI,A,0,NONE,.,.,.,.,.
6/20/06,C,GRAV,D,0,NONE,.,.,.,.,.
6/23/06,T,WEST,A,15,CRCO,F,102,265,40,B
6/23/06,T,EAST,B,12,CNTI,J,63,174,4,B
6/23/06,M,NORT,C,15,UTST,F,45,123,3,W
6/23/06,M,RABB,A,0,NONE,.,.,.,.,.
6/23/06,M,WELL,B,7,UTST,F,46,62,3,B
6/23/06,G,IBPE,C,14,UTST,F,47,123,2,W
6/23/06,G,BASN,B,4,CNIN,F,55,130,3,B
6/23/06,G,BASN,B,2,PHCO,.,.,.,.,.
6/23/06,C,SAND,B,0,NONE,.,.,.,.,.
6/23/06,G,SUMM,A,0,NONE,.,.,.,.,.
6/23/06,C,CALI,A,0,NONE,.,.,.,.,.
6/23/06,C,GRAV,D,0,NONE,.,.,.,.,.
8/15/06,T,WEST,A,0,NONE,.,.,.,.,.
8/15/06,M,NORT,C,5,UTST,J,23,59,1,W
8/15/06,M,RABB,A,7,UTST,J,26,49,1,B
8/15/06,M,RABB,A,15,UTST,J,21,52,1,W
8/15/06,M,RABB,A,14,CNTE,J,36,125,1,W
8/15/06,M,WELL,B,4,UTST,J,28,75,1,W
8/15/06,M,WELL,B,6,UTST,J,27,41,1,B
8/15/06,G,IBPE,C,0,NONE,.,.,.,.,.
8/15/06,G,BASN,B,10,CNTE,F,74,285,17,B
8/15/06,G,BASN,B,1,UTST,F,47,98,3,B
8/15/06,C,SAND,B,0,NONE,.,.,.,.,.
8/15/06,G,SUMM,A,0,NONE,.,.,.,.,.
8/15/06,C,CALI,A,0,NONE,.,.,.,.,.
8/15/06,C,GRAV,D,0,NONE,.,.,.,.,.
8/15/06,T,EAST,B,16,CNTI,M,67,188,9,B
8/18/06,T,WEST,A,0,NONE,.,.,.,.,.
8/18/06,T,EAST,B,0,NONE,.,.,.,.,.
8/18/06,G,BASN,B,0,NONE,.,.,.,.,.
8/18/06,C,SAND,B,0,NONE,.,.,.,.,.
8/18/06,G,SUMM,A,0,NONE,.,.,.,.,.
8/18/06,C,CALI,A,0,NONE,.,.,.,.,.
8/18/06,C,GRAV,D,0,NONE,.,.,.,.,.
8/18/06,M,NORT,C,0,NONE,.,.,.,.,.
8/18/06,M,RABB,A,0,NONE,.,.,.,.,.
8/18/06,M,WELL,B,0,NONE,.,.,.,.,.
8/18/06,G,IBPE,C,0,NONE,.,.,.,.,.
